YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAXI_IN,TAXI_OUT,DISTANCE
2015,12,7,1,WN,1526,5.0,11.0,325
2015,3,19,4,WN,669,6.0,8.0,386
2015,1,11,7,UA,1543,7.0,11.0,909
2015,9,8,2,MQ,3534,3.0,16.0,173
2015,4,10,5,US,628,7.0,19.0,599
2015,1,3,6,HA,337,5.0,26.0,163
2015,5,2,6,WN,1259,5.0,8.0,1155
2015,4,12,7,UA,371,9.0,16.0,1635
2015,9,8,2,OO,5399,4.0,13.0,156
2015,9,21,1,AA,1952,3.0,50.0,546
2015,11,22,7,NK,259,8.0,8.0,977
2015,7,17,5,AA,1533,7.0,9.0,919
2015,11,26,4,WN,6566,3.0,19.0,258
2015,3,10,2,EV,4606,6.0,11.0,667
2015,1,28,3,DL,1447,8.0,9.0,1127
2015,4,5,7,AA,2376,4.0,7.0,447
2015,4,26,7,DL,1875,4.0,37.0,1010
2015,10,24,6,DL,2008,6.0,12.0,680
2015,4,27,1,DL,401,9.0,19.0,1521
2015,11,24,2,DL,2460,14.0,13.0,696
2015,11,28,6,OO,5255,8.0,18.0,977
2015,3,6,5,US,1712,6.0,16.0,338
2015,9,10,4,UA,1682,11.0,12.0,1167
2015,2,15,7,EV,4258,8.0,14.0,912
2015,5,19,2,NK,300,6.0,13.0,563
2015,8,27,4,UA,1950,7.0,14.0,2446
2015,12,6,7,AA,342,7.0,24.0,1197
2015,3,27,5,AA,986,7.0,15.0,1107
2015,9,11,5,WN,1275,5.0,13.0,189
2015,9,23,3,B6,2115,6.0,11.0,634
2015,11,15,7,UA,1524,12.0,13.0,1024
2015,10,2,5,WN,2415,7.0,9.0,647
2015,10,26,1,F9,1415,13.0,23.0,882
2015,3,16,1,UA,263,10.0,10.0,679
2015,8,3,1,AA,192,5.0,25.0,2611
2015,2,19,4,UA,332,21.0,12.0,1208
2015,5,2,6,UA,1579,5.0,13.0,2565
2015,3,28,6,B6,581,7.0,20.0,1428
2015,10,24,6,OO,5616,6.0,27.0,594
2015,10,7,3,F9,904,7.0,8.0,1026
2015,7,12,7,DL,2591,3.0,13.0,1576
2015,3,4,3,US,1822,5.0,25.0,951
2015,5,21,4,AS,405,4.0,11.0,569
2015,9,23,3,AA,196,11.0,13.0,583
2015,9,26,6,WN,4384,5.0,8.0,325
2015,9,7,1,AA,1267,4.0,8.0,612
2015,9,3,4,UA,542,5.0,19.0,1346
2015,6,28,7,EV,6069,5.0,13.0,900
2015,2,20,5,WN,43,6.0,11.0,239
2015,10,14,3,MQ,3253,6.0,18.0,137
2015,8,4,2,UA,1132,10.0,11.0,948
2015,2,9,1,WN,1823,9.0,9.0,1605
2015,4,10,5,UA,1143,5.0,25.0,1416
2015,2,15,7,AS,617,5.0,13.0,867
2015,1,15,4,WN,36,4.0,11.0,239
2015,1,6,2,HA,357,5.0,10.0,163
2015,8,6,4,VX,1935,,,337
2015,12,3,4,OO,6340,8.0,26.0,216
2015,7,31,5,AA,1704,3.0,13.0,644
2015,7,26,7,OO,5292,4.0,25.0,222
2015,4,10,5,DL,2502,5.0,29.0,528
2015,9,11,5,AA,468,11.0,25.0,1337
2015,10,18,7,B6,737,15.0,18.0,1050
2015,8,5,3,WN,930,5.0,12.0,236
2015,3,28,6,EV,5358,6.0,11.0,589
2015,3,6,5,UA,1689,8.0,14.0,2253
2015,7,7,2,UA,650,4.0,19.0,447
2015,9,21,1,MQ,3206,4.0,28.0,589
2015,7,20,1,AA,2147,6.0,20.0,214
2015,3,27,5,DL,1378,3.0,20.0,516
2015,8,14,5,OO,4723,6.0,15.0,588
2015,3,12,4,WN,145,10.0,17.0,787
2015,10,18,7,OO,4786,9.0,21.0,1107
2015,12,29,2,EV,5108,9.0,16.0,143
2015,12,24,4,HA,171,7.0,14.0,102
2015,3,12,4,DL,1201,6.0,9.0,534
2015,12,19,6,WN,3570,14.0,7.0,453
2015,10,6,2,UA,1605,7.0,14.0,1222
2015,8,24,1,NK,407,14.0,17.0,985
2015,2,2,1,AA,1073,11.0,15.0,1013
2015,7,5,7,EV,3854,8.0,13.0,299
2015,5,7,4,DL,1886,8.0,19.0,762
2015,6,1,1,UA,1431,22.0,26.0,2454
2015,5,11,1,UA,546,3.0,13.0,2133
2015,4,17,5,UA,1533,,,2253
2015,3,20,5,US,708,11.0,22.0,2125
2015,11,17,2,DL,1756,4.0,25.0,442
2015,4,11,6,AA,1556,9.0,47.0,1121
2015,11,28,6,WN,2847,6.0,8.0,507
2015,1,12,1,OO,6270,,,192
2015,5,11,1,OO,5622,6.0,30.0,783
2015,4,29,3,NK,705,8.0,19.0,1076
2015,2,11,3,UA,602,21.0,13.0,862
2015,2,11,3,UA,1457,5.0,15.0,1635
2015,10,2,5,VX,762,12.0,24.0,1381
2015,5,10,7,WN,820,7.0,8.0,759
2015,3,21,6,EV,4474,5.0,12.0,817
2015,1,6,2,US,2053,11.0,13.0,920
2015,10,19,1,OO,6303,6.0,32.0,771
2015,4,10,5,WN,108,7.0,8.0,836
2015,12,31,4,B6,2080,4.0,14.0,899
2015,11,2,1,B6,1554,8.0,10.0,1046
2015,7,31,5,EV,5023,3.0,24.0,302
2015,11,15,7,WN,3111,7.0,12.0,325
2015,3,31,2,AA,131,25.0,26.0,1089
2015,7,1,3,WN,844,7.0,11.0,1521
2015,8,12,3,NK,561,8.0,18.0,236
2015,7,6,1,AA,2023,6.0,17.0,1276
2015,8,11,2,DL,1092,4.0,11.0,153
2015,1,3,6,MQ,3476,3.0,22.0,489
2015,8,30,7,AA,956,3.0,13.0,700
2015,9,2,3,WN,376,3.0,9.0,382
2015,2,17,2,AA,193,8.0,24.0,187
2015,4,19,7,EV,4286,18.0,8.0,489
2015,3,26,4,OO,6405,8.0,18.0,125
2015,3,11,3,UA,1761,5.0,14.0,2139
2015,3,27,5,MQ,3129,5.0,25.0,641
2015,12,6,7,AA,2487,6.0,28.0,926
2015,6,11,4,WN,775,14.0,15.0,925
2015,3,11,3,F9,904,14.0,16.0,1026
2015,4,15,3,AA,325,22.0,30.0,733
2015,4,20,1,UA,1702,14.0,29.0,680
2015,10,10,6,DL,2216,6.0,20.0,1269
2015,4,3,5,F9,1035,6.0,28.0,899
2015,3,5,4,UA,1422,3.0,73.0,811
2015,4,17,5,HA,341,5.0,7.0,216
2015,11,2,1,AS,55,3.0,5.0,503
2015,4,11,6,DL,1711,5.0,14.0,731
2015,4,24,5,B6,154,6.0,10.0,1028
2015,4,4,6,OO,6424,9.0,21.0,639
2015,2,21,6,WN,3650,3.0,7.0,569
2015,6,23,2,WN,1207,18.0,10.0,1041
2015,3,8,7,WN,2582,4.0,11.0,448
2015,2,23,1,MQ,3550,,,1147
2015,1,19,1,OO,4639,6.0,16.0,651
2015,10,4,7,EV,2627,14.0,19.0,630
2015,12,17,4,UA,1863,4.0,20.0,1846
2015,3,2,1,DL,2386,16.0,26.0,762
2015,3,26,4,AA,1092,7.0,21.0,1303
2015,1,16,5,B6,886,6.0,11.0,427
2015,6,4,4,EV,5145,5.0,11.0,304
2015,2,10,2,AA,79,5.0,16.0,1431
2015,2,12,4,DL,2132,20.0,10.0,874
2015,1,16,5,UA,1090,15.0,15.0,862
2015,10,17,6,AA,313,5.0,16.0,946
2015,12,8,2,OO,6446,9.0,12.0,584
2015,5,16,6,AS,706,5.0,17.0,689
2015,4,16,4,EV,5226,3.0,18.0,164
2015,4,30,4,OO,6399,,,196
2015,3,8,7,B6,1639,25.0,31.0,1080
2015,8,16,7,AS,327,6.0,13.0,697
2015,4,18,6,MQ,3150,5.0,23.0,948
2015,4,26,7,F9,582,6.0,28.0,391
2015,7,9,4,DL,2420,5.0,21.0,1355
2015,9,29,2,UA,1701,8.0,16.0,1065
2015,8,14,5,AA,1064,9.0,18.0,1096
2015,4,22,3,AA,955,5.0,11.0,700
2015,10,3,6,EV,4952,3.0,18.0,738
2015,8,23,7,B6,1245,5.0,16.0,728
2015,12,5,6,WN,3771,6.0,22.0,861
2015,1,1,4,WN,1126,5.0,10.0,719
2015,10,14,3,DL,2030,11.0,10.0,591
2015,11,11,3,MQ,3054,6.0,18.0,539
2015,5,13,3,WN,137,7.0,9.0,1111
2015,11,18,3,OO,6458,,,108
2015,4,21,2,VX,752,8.0,14.0,679
2015,8,26,3,UA,1638,7.0,12.0,2288
2015,10,11,7,UA,284,8.0,19.0,594
2015,7,21,2,B6,634,2.0,11.0,857
2015,3,18,3,DL,2310,8.0,22.0,731
2015,3,24,2,WN,933,,,283
2015,6,25,4,AA,144,16.0,26.0,282
2015,6,23,2,OO,6238,5.0,12.0,250
2015,8,5,3,OO,4708,9.0,14.0,1075
2015,5,17,7,WN,3783,3.0,10.0,697
2015,3,11,3,B6,554,5.0,15.0,1028
2015,8,7,5,OO,3493,4.0,15.0,784
2015,10,2,5,OO,5173,5.0,17.0,516
2015,1,14,3,WN,371,4.0,26.0,402
2015,11,10,2,AA,1571,9.0,13.0,1744
2015,2,14,6,UA,287,5.0,34.0,594
2015,2,6,5,DL,2116,3.0,26.0,1535
2015,1,11,7,AA,2317,4.0,14.0,1120
2015,12,3,4,DL,2580,11.0,14.0,235
2015,10,4,7,AA,2366,4.0,15.0,1017
2015,3,2,1,AA,1525,12.0,15.0,700
2015,2,27,5,AA,75,6.0,15.0,2288
2015,12,23,3,UA,294,12.0,12.0,1464
2015,9,25,5,UA,1172,11.0,29.0,1190
2015,7,31,5,B6,1234,5.0,9.0,1189
2015,3,5,4,NK,650,10.0,9.0,983
2015,5,14,4,NK,851,7.0,16.0,636
2015,4,18,6,WN,1933,8.0,16.0,406
2015,8,16,7,UA,422,15.0,13.0,978
2015,1,6,2,AA,1266,8.0,9.0,700
2015,9,23,3,WN,267,5.0,9.0,325
2015,4,23,4,MQ,2917,4.0,18.0,280
2015,6,28,7,OO,5457,5.0,21.0,266
2015,1,22,4,DL,1709,6.0,12.0,214
2015,5,25,1,B6,1243,3.0,15.0,444
2015,9,3,4,EV,5909,4.0,33.0,179
2015,12,2,3,UA,1806,28.0,23.0,937
2015,11,9,1,MQ,3396,4.0,17.0,175
2015,3,22,7,US,1846,3.0,12.0,814
2015,7,14,2,WN,523,6.0,18.0,1500
2015,3,16,1,DL,1637,11.0,10.0,1535
2015,8,25,2,WN,2032,10.0,8.0,337
2015,6,10,3,MQ,3423,17.0,24.0,925
2015,5,31,7,EV,5081,3.0,16.0,448
2015,10,12,1,EV,4209,8.0,11.0,429
2015,1,23,5,AA,1301,19.0,13.0,852
2015,8,2,7,EV,4216,5.0,16.0,946
2015,6,9,2,AA,1207,9.0,13.0,1061
2015,3,7,6,DL,951,6.0,11.0,151
2015,3,21,6,NK,562,5.0,10.0,236
2015,8,20,4,AS,622,7.0,13.0,1107
2015,8,27,4,EV,5091,3.0,20.0,352
2015,7,15,3,AA,397,10.0,33.0,1045
2015,10,24,6,VX,781,8.0,10.0,954
2015,6,30,2,UA,1634,6.0,18.0,1005
2015,1,1,4,AA,14,10.0,12.0,2486
2015,7,6,1,EV,5317,7.0,30.0,544
2015,9,20,7,B6,190,4.0,13.0,2446
2015,10,10,6,AS,460,10.0,21.0,954
2015,4,2,4,DL,1486,13.0,10.0,762
2015,3,5,4,DL,1524,6.0,25.0,1590
2015,7,25,6,AA,1284,20.0,46.0,1197
2015,12,20,7,DL,2455,23.0,14.0,2446
2015,10,23,5,WN,248,8.0,19.0,602
2015,12,20,7,WN,322,4.0,8.0,1050
2015,11,9,1,UA,745,7.0,16.0,1620
2015,6,26,5,B6,283,4.0,39.0,944
2015,1,17,6,OO,6465,12.0,32.0,590
2015,6,6,6,HA,168,5.0,12.0,163
2015,12,11,5,WN,146,9.0,9.0,1108
2015,12,18,5,EV,4249,5.0,29.0,143
2015,9,24,4,UA,1592,3.0,15.0,991
2015,8,29,6,WN,234,6.0,16.0,1731
2015,11,5,4,MQ,3266,,,285
2015,12,8,2,F9,1270,8.0,19.0,1744
2015,1,7,3,WN,1535,6.0,11.0,1276
2015,10,25,7,UA,1539,8.0,24.0,2133
2015,3,11,3,DL,2646,7.0,12.0,765
2015,10,29,4,UA,1814,8.0,10.0,844
2015,6,18,4,VX,69,7.0,10.0,2419
2015,6,14,7,AA,346,3.0,12.0,918
2015,5,29,5,OO,4669,3.0,22.0,387
2015,9,1,2,OO,2972,5.0,17.0,455
2015,2,9,1,WN,2426,4.0,11.0,1067
2015,11,13,5,DL,1626,4.0,15.0,134
2015,11,16,1,OO,5518,12.0,13.0,1091
2015,8,26,3,AS,306,7.0,17.0,679
2015,3,16,1,EV,5264,12.0,15.0,331
2015,1,10,6,NK,761,6.0,13.0,334
2015,7,16,4,UA,330,6.0,13.0,1504
2015,4,21,2,OO,2782,3.0,27.0,351
2015,9,18,5,WN,466,8.0,16.0,562
2015,1,20,2,AA,341,6.0,15.0,190
2015,10,26,1,NK,657,8.0,13.0,305
2015,1,18,7,WN,1655,4.0,12.0,1235
2015,4,19,7,WN,727,5.0,15.0,258
2015,6,22,1,OO,5556,4.0,15.0,667
2015,11,3,2,B6,683,4.0,43.0,944
2015,1,2,5,EV,5807,4.0,44.0,820
2015,7,10,5,OO,3494,8.0,15.0,1068
2015,8,4,2,DL,1983,16.0,10.0,214
2015,2,8,7,UA,1283,6.0,22.0,937
2015,3,23,1,WN,897,9.0,9.0,337
2015,10,18,7,WN,1058,5.0,8.0,945
2015,2,4,3,HA,304,12.0,9.0,102
2015,1,10,6,OO,6539,12.0,18.0,911
2015,1,17,6,WN,3005,6.0,6.0,337
2015,4,30,4,WN,1370,8.0,21.0,846
2015,8,23,7,EV,4477,19.0,7.0,1091
2015,9,19,6,MQ,3649,4.0,22.0,764
2015,5,15,5,AA,2195,10.0,19.0,861
2015,11,22,7,AS,728,7.0,15.0,2306
2015,11,16,1,DL,412,8.0,19.0,1089
2015,6,1,1,WN,2343,4.0,12.0,402
2015,1,5,1,UA,1545,4.0,11.0,224
2015,1,28,3,DL,245,7.0,71.0,1990
2015,4,8,3,VX,878,5.0,17.0,1246
2015,8,20,4,DL,557,5.0,19.0,528
2015,11,15,7,DL,1965,4.0,14.0,558
2015,7,10,5,AA,606,7.0,22.0,868
2015,4,1,3,EV,6131,12.0,6.0,160
2015,2,12,4,US,534,52.0,29.0,1814
2015,1,4,7,EV,5584,2.0,13.0,164
2015,6,18,4,WN,2060,3.0,17.0,1167
2015,3,27,5,WN,1214,4.0,8.0,302
2015,4,2,4,WN,1214,3.0,10.0,674
2015,3,2,1,MQ,3277,9.0,14.0,137
2015,1,8,4,DL,2154,7.0,25.0,1947
2015,2,13,5,DL,2434,5.0,17.0,1797
2015,4,28,2,AS,4,3.0,24.0,2329
2015,1,16,5,UA,1438,6.0,11.0,1023
2015,11,23,1,DL,1680,4.0,19.0,2139
2015,2,18,3,WN,1049,4.0,13.0,842
2015,7,24,5,UA,536,11.0,23.0,719
2015,8,5,3,B6,156,,,413
2015,10,9,5,WN,269,7.0,13.0,909
2015,2,25,3,WN,4999,,,325
2015,9,14,1,WN,368,6.0,15.0,1521
2015,6,21,7,US,510,5.0,12.0,647
2015,12,16,3,WN,2072,3.0,11.0,287
2015,3,16,1,B6,1403,4.0,22.0,1598
2015,1,31,6,AA,133,5.0,16.0,2475
2015,5,8,5,DL,1939,5.0,39.0,547
2015,11,1,7,UA,673,11.0,15.0,997
2015,1,7,3,B6,525,7.0,23.0,1005
2015,2,4,3,DL,1203,7.0,22.0,223
2015,3,10,2,DL,1827,12.0,11.0,581
2015,4,20,1,WN,3038,5.0,17.0,483
2015,4,17,5,OO,6406,4.0,12.0,451
2015,4,19,7,AS,743,13.0,15.0,599
2015,11,10,2,WN,2191,4.0,19.0,338
2015,12,26,6,DL,1661,10.0,25.0,666
2015,11,14,6,EV,4572,10.0,9.0,594
2015,7,8,3,WN,762,11.0,20.0,1411
2015,10,12,1,MQ,3441,33.0,8.0,158
2015,3,16,1,DL,2475,4.0,9.0,669
2015,8,30,7,WN,2112,3.0,6.0,1057
2015,2,21,6,WN,639,4.0,9.0,651
2015,9,9,3,NK,404,12.0,13.0,581
2015,9,16,3,WN,489,5.0,9.0,395
2015,5,11,1,WN,2632,6.0,13.0,468
2015,6,25,4,EV,2686,8.0,16.0,641
2015,7,13,1,EV,4177,11.0,10.0,253
2015,1,16,5,WN,4475,5.0,12.0,507
2015,5,25,1,EV,4363,19.0,9.0,595
2015,9,20,7,DL,1559,26.0,19.0,1535
2015,5,21,4,EV,4554,6.0,19.0,771
2015,10,23,5,OO,4561,3.0,16.0,584
2015,5,24,7,DL,1586,8.0,13.0,762
2015,5,23,6,WN,2557,3.0,13.0,1211
2015,1,11,7,MQ,3434,6.0,13.0,280
2015,7,31,5,WN,4102,3.0,10.0,867
2015,8,3,1,AA,2363,18.0,14.0,1119
2015,10,2,5,WN,2978,5.0,13.0,1751
2015,4,22,3,WN,381,3.0,10.0,281
2015,8,7,5,B6,22,10.0,23.0,1197
2015,11,21,6,WN,2809,4.0,9.0,1476
2015,8,7,5,EV,4314,4.0,11.0,328
2015,7,20,1,EV,4974,3.0,22.0,383
2015,7,15,3,AA,572,17.0,14.0,920
2015,1,26,1,OO,4550,10.0,12.0,626
2015,10,8,4,UA,1250,9.0,14.0,1635
2015,10,28,3,OO,4580,6.0,19.0,695
2015,6,27,6,DL,2584,11.0,12.0,515
2015,9,26,6,WN,4426,3.0,8.0,192
2015,3,23,1,UA,1024,8.0,28.0,2521
2015,4,23,4,DL,2611,8.0,12.0,1121
2015,9,5,6,AA,160,7.0,12.0,867
2015,8,3,1,UA,325,9.0,29.0,867
2015,9,26,6,F9,1169,12.0,13.0,757
2015,4,17,5,WN,4105,5.0,11.0,1749
2015,12,7,1,OO,4616,6.0,18.0,1250
2015,1,2,5,EV,5224,4.0,22.0,192
2015,9,14,1,OO,5424,6.0,19.0,563
2015,9,7,1,UA,342,19.0,9.0,1440
2015,3,25,3,DL,1380,7.0,11.0,1096
2015,9,6,7,AA,913,5.0,13.0,919
2015,3,1,7,DL,1642,9.0,34.0,528
2015,6,27,6,WN,3819,4.0,8.0,293
2015,6,28,7,AS,662,6.0,14.0,1660
2015,8,3,1,EV,4361,4.0,32.0,631
2015,3,18,3,UA,1141,17.0,11.0,612
2015,4,20,1,OO,4470,6.0,11.0,840
2015,9,17,4,OO,6205,9.0,15.0,853
2015,6,26,5,B6,844,3.0,16.0,444
2015,4,30,4,UA,1003,6.0,11.0,1222
2015,1,27,2,DL,1626,8.0,15.0,581
2015,10,20,2,WN,988,11.0,29.0,255
2015,2,14,6,OO,5462,7.0,5.0,174
2015,10,14,3,WN,2701,8.0,12.0,1506
2015,2,4,3,AA,2373,6.0,16.0,631
2015,8,10,1,UA,1143,8.0,19.0,1609
2015,10,9,5,WN,100,23.0,10.0,717
2015,2,11,3,MQ,3607,8.0,43.0,364
2015,2,16,1,US,530,4.0,20.0,1037
2015,1,27,2,EV,4962,3.0,15.0,357
2015,1,7,3,F9,187,6.0,11.0,495
2015,3,25,3,DL,2590,5.0,38.0,106
2015,9,26,6,WN,1738,4.0,8.0,342
2015,10,14,3,AA,2371,8.0,11.0,550
2015,5,26,2,AA,2357,5.0,9.0,175
2015,1,27,2,US,1768,2.0,11.0,511
2015,1,19,1,WN,590,4.0,11.0,601
2015,11,18,3,MQ,3050,9.0,12.0,280
2015,4,19,7,OO,6326,4.0,11.0,262
2015,2,14,6,DL,2243,11.0,16.0,1306
2015,4,27,1,WN,508,4.0,24.0,459
2015,6,11,4,VX,24,14.0,23.0,2586
2015,4,17,5,UA,1528,7.0,12.0,414
2015,2,1,7,AS,767,7.0,14.0,2335
2015,9,16,3,UA,1294,5.0,11.0,937
2015,8,8,6,EV,4553,9.0,12.0,746
2015,6,24,3,AA,211,8.0,18.0,2248
2015,2,3,2,WN,4299,4.0,32.0,1521
2015,10,2,5,DL,2573,12.0,19.0,591
2015,8,1,6,MQ,3684,6.0,10.0,427
2015,4,23,4,MQ,3275,10.0,14.0,102
2015,1,4,7,F9,138,9.0,15.0,1024
2015,7,26,7,UA,1725,6.0,14.0,2338
2015,12,19,6,AS,21,5.0,23.0,1721
2015,3,9,1,WN,681,4.0,9.0,423
2015,10,10,6,DL,876,4.0,14.0,930
2015,10,13,2,AS,744,6.0,17.0,599
2015,4,18,6,MQ,3476,4.0,9.0,247
2015,7,7,2,DL,1699,3.0,14.0,287
2015,10,8,4,AA,2315,5.0,11.0,192
2015,6,4,4,WN,449,5.0,16.0,283
2015,8,14,5,EV,2688,4.0,15.0,140
2015,8,23,7,MQ,3558,3.0,6.0,158
2015,7,28,2,DL,2440,3.0,14.0,1399
2015,12,30,3,UA,739,8.0,13.0,602
2015,2,25,3,DL,881,,,813
2015,11,5,4,DL,2055,4.0,30.0,721
2015,12,17,4,AS,529,6.0,27.0,937
2015,5,1,5,F9,766,9.0,34.0,628
2015,3,22,7,EV,4192,11.0,14.0,308
2015,2,18,3,US,1942,12.0,15.0,683
2015,4,6,1,AS,312,4.0,11.0,679
2015,3,21,6,DL,791,4.0,17.0,907
2015,3,19,4,B6,137,4.0,7.0,1050
2015,12,31,4,B6,841,4.0,24.0,718
2015,9,7,1,OO,6251,10.0,29.0,1069
2015,6,17,3,US,2091,10.0,12.0,936
2015,4,20,1,MQ,2993,3.0,14.0,501
2015,10,12,1,AA,2024,7.0,15.0,280
2015,9,21,1,WN,2558,6.0,11.0,1062
2015,2,28,6,UA,1111,6.0,13.0,641
2015,10,11,7,UA,1275,6.0,15.0,1065
2015,9,14,1,WN,644,4.0,7.0,945
2015,4,5,7,OO,7431,4.0,25.0,150
2015,9,17,4,EV,5189,4.0,21.0,74
2015,12,15,2,WN,3162,4.0,12.0,687
2015,1,19,1,DL,2230,8.0,17.0,1947
2015,6,23,2,AA,1685,4.0,36.0,989
2015,1,26,1,F9,1120,6.0,31.0,1025
2015,2,21,6,EV,5670,16.0,11.0,489
2015,12,12,6,WN,3631,6.0,15.0,696
2015,5,18,1,US,1818,12.0,24.0,2125
2015,10,4,7,NK,640,11.0,17.0,2381
2015,3,28,6,EV,5499,9.0,9.0,508
2015,8,14,5,EV,4501,10.0,31.0,763
2015,3,17,2,OO,7415,4.0,11.0,190
2015,11,15,7,MQ,3138,29.0,9.0,224
2015,2,18,3,AS,22,15.0,16.0,1721
2015,9,10,4,MQ,3118,2.0,12.0,462
2015,11,27,5,WN,5621,2.0,9.0,516
2015,1,8,4,UA,1209,5.0,8.0,1208
2015,1,16,5,EV,5767,7.0,9.0,182
2015,9,25,5,OO,6268,9.0,12.0,158
2015,10,13,2,DL,1660,7.0,34.0,852
2015,3,7,6,DL,1480,4.0,19.0,920
2015,12,16,3,EV,4111,10.0,20.0,628
2015,8,6,4,OO,4542,4.0,18.0,188
2015,1,2,5,OO,5184,10.0,18.0,602
2015,12,11,5,AA,1366,60.0,14.0,1096
2015,12,23,3,WN,1506,6.0,10.0,1121
2015,5,31,7,UA,1071,25.0,17.0,1400
2015,11,15,7,AS,638,9.0,14.0,867
2015,10,30,5,UA,1877,5.0,13.0,862
2015,5,16,6,B6,308,4.0,19.0,273
2015,12,13,7,B6,590,4.0,14.0,399
2015,1,28,3,OO,4469,9.0,19.0,545
2015,3,16,1,WN,156,5.0,11.0,601
2015,4,6,1,WN,3668,6.0,12.0,1123
2015,9,21,1,F9,1112,7.0,21.0,1824
2015,9,14,1,DL,2506,3.0,13.0,240
2015,3,13,5,US,582,5.0,28.0,1460
2015,7,31,5,DL,2481,4.0,16.0,761
2015,9,27,7,AA,1346,8.0,12.0,813
2015,1,8,4,AA,2378,14.0,19.0,337
2015,7,26,7,WN,43,4.0,7.0,239
2015,10,2,5,WN,2985,4.0,11.0,405
2015,12,6,7,AA,1777,13.0,18.0,1055
2015,10,10,6,OO,4766,4.0,15.0,386
2015,5,15,5,EV,5378,11.0,10.0,622
2015,11,14,6,WN,2024,4.0,7.0,451
2015,6,18,4,WN,2744,16.0,30.0,281
2015,6,10,3,WN,853,7.0,27.0,1747
2015,12,1,2,AA,2406,8.0,17.0,1235
2015,10,16,5,EV,2808,5.0,10.0,641
2015,7,10,5,EV,6087,5.0,16.0,160
2015,11,27,5,WN,4601,4.0,10.0,723
2015,7,3,5,WN,39,5.0,8.0,323
2015,2,10,2,AS,129,3.0,18.0,1533
2015,2,18,3,VX,942,37.0,15.0,337
2015,9,12,6,WN,3172,3.0,12.0,255
2015,8,5,3,DL,345,3.0,20.0,551
2015,4,20,1,AA,1029,10.0,28.0,1096
2015,8,25,2,WN,399,4.0,7.0,759
2015,11,25,3,OO,4485,3.0,19.0,386
2015,3,25,3,B6,888,10.0,11.0,414
2015,10,25,7,OO,2906,13.0,25.0,373
2015,6,17,3,UA,1498,15.0,13.0,2556
2015,5,8,5,EV,5210,8.0,18.0,448
2015,11,5,4,WN,2879,4.0,13.0,447
2015,10,30,5,HA,515,7.0,7.0,100
2015,9,20,7,OO,6228,6.0,17.0,649
2015,10,3,6,UA,1757,7.0,20.0,1379
2015,7,30,4,WN,4531,5.0,10.0,587
2015,3,31,2,EV,4950,5.0,36.0,622
2015,7,17,5,AA,2145,6.0,16.0,214
2015,3,8,7,EV,5925,4.0,21.0,179
2015,10,8,4,DL,485,9.0,29.0,760
2015,11,9,1,UA,453,8.0,14.0,649
2015,3,14,6,F9,1344,9.0,16.0,1737
2015,11,18,3,B6,1123,6.0,28.0,2475
2015,1,13,2,US,776,5.0,25.0,651
2015,5,20,3,WN,4547,2.0,10.0,273
2015,4,18,6,UA,1034,11.0,20.0,1379
2015,1,8,4,DL,1454,7.0,18.0,1947
2015,8,10,1,AA,1664,7.0,20.0,187
2015,2,2,1,UA,245,,,296
2015,4,5,7,OO,6245,5.0,12.0,1269
2015,7,3,5,UA,1284,5.0,11.0,2288
2015,3,23,1,EV,5036,4.0,17.0,83
2015,8,11,2,DL,690,8.0,23.0,813
2015,7,13,1,DL,1291,6.0,17.0,2182
2015,5,4,1,DL,1073,4.0,12.0,1426
2015,6,15,1,DL,2629,9.0,16.0,235
2015,6,14,7,AA,17,7.0,10.0,1242
2015,3,6,5,EV,5363,5.0,17.0,705
2015,9,23,3,WN,2814,6.0,21.0,777
2015,4,25,6,EV,4452,8.0,16.0,528
2015,12,29,2,OO,2950,3.0,12.0,119
2015,4,1,3,WN,1336,5.0,9.0,272
2015,12,3,4,UA,781,5.0,25.0,406
2015,8,18,2,UA,423,4.0,16.0,862
2015,11,16,1,WN,2178,4.0,9.0,479
2015,3,27,5,AA,2421,14.0,19.0,192
2015,5,4,1,NK,925,6.0,15.0,1457
2015,9,10,4,WN,3241,4.0,15.0,356
2015,4,23,4,AA,2469,12.0,19.0,1235
2015,1,28,3,US,471,5.0,15.0,1276
2015,6,5,5,DL,2601,4.0,11.0,306
2015,11,17,2,AA,574,2.0,9.0,1788
2015,6,5,5,UA,1438,17.0,12.0,746
2015,8,17,1,DL,2003,4.0,25.0,1096
2015,12,26,6,OO,5227,7.0,16.0,409
2015,5,1,5,F9,735,5.0,11.0,1069
2015,1,27,2,EV,5498,7.0,12.0,317
2015,3,20,5,DL,2101,7.0,14.0,946
2015,5,10,7,US,778,4.0,14.0,621
2015,4,16,4,OO,5500,5.0,11.0,639
2015,9,18,5,DL,1317,5.0,14.0,270
2015,1,28,3,UA,1566,14.0,8.0,854
2015,1,31,6,WN,3347,5.0,6.0,306
2015,5,23,6,OO,4742,7.0,16.0,588
2015,6,14,7,MQ,3195,3.0,20.0,557
2015,9,4,5,AA,1789,4.0,19.0,449
2015,2,16,1,DL,1675,8.0,19.0,689
2015,3,22,7,DL,1632,2.0,29.0,334
2015,7,13,1,AA,1213,3.0,11.0,247
2015,3,20,5,EV,5278,4.0,9.0,831
2015,5,18,1,UA,579,9.0,15.0,775
2015,5,7,4,WN,2940,7.0,10.0,545
